time_s,r1_x_km,r1_y_km,r1_z_km,r2_x_km,r2_y_km,r2_z_km,distance_km
3720.0,-1339.7149213267087,-5454.5070748344315,4185.318646104852,237.9382138957085,-4924.093805640415,4974.546822189,1842.0664388504877
3725.0,-1307.9263260114271,-5447.535820010522,4204.361303384757,270.40801563447087,-4909.620410510368,4987.131495573759,1842.069883466997
3730.0,-1276.099805378966,-5440.40660557563,4223.282048793713,302.86997312130535,-4895.004592500548,4999.571497562546,1842.0733496669905
3735.0,-1244.2362818288395,-5433.119636295316,4242.080332176745,335.3231445461201,-4880.246773610203,5011.866465251453,1842.0768372730097
3740.0,-1212.3366788544354,-5425.675121505938,4260.755606909463,367.76658832687417,-4865.347379963734,5024.016039927549,1842.0803461059434
3745.0,-1180.4019210164329,-5418.073275108846,4279.307329914005,400.1993631368059,-4850.306841798617,5036.019867079492,1842.0838759850526
3750.0,-1148.4329339161961,-5410.314315564439,4297.734961674875,432.6205279316249,-4835.125593453209,5047.877596407988,1842.0874267279673
3755.0,-1116.4306441691488,-5402.398465886098,4316.0379662546675,465.02914197672425,-4819.804073354428,5059.5888818361655,1842.0909981507377
3760.0,-1084.3959793780991,-5394.325953633985,4334.215811309715,497.42426487434653,-4804.342724005338,5071.153381519799,1842.0945900678007
3765.0,-1052.3298681065235,-5386.0970109087075,4352.267968105621,529.8049565907982,-4788.741991972571,5082.5707578574265,1842.0982022920189
3770.0,-1020.233239851862,-5377.711874344864,4370.193911532686,562.17027748362,-4773.002327873681,5093.84067750036,1842.1018346347091
3775.0,-988.1070250187466,-5369.170785104443,4387.993120121242,594.5192883287476,-4757.124186364345,5104.962811362541,1842.1054869056352
3780.0,-955.9521548922049,-5360.473988870105,4405.665076056883,626.8510503476907,-4741.108026125461,5115.93683463031,1842.1091589130315
3785.0,-923.7695616108607,-5351.621735838331,4423.209265195581,659.1646252346626,-4724.954309850124,5126.762426772019,1842.112850463615
3790.0,-891.5601781400725,-5342.614280712431,4440.625177078718,691.4590751837492,-4708.663504230493,5137.439271547569,1842.1165613626097
3795.0,-859.3249382450781,-5333.451882695441,4457.91230494799,723.7334629160117,-4692.236079944528,5147.967057017765,1842.120291413751
3800.0,-827.0647764640916,-5324.134805482874,4475.070145760232,755.9868517066382,-4675.672511642619,5158.345475553613,1842.1240404193247
3805.0,-794.7806280813743,-5314.663317255351,4492.098200202122,788.218305412007,-4658.97327793411,5168.574223845436,1842.1278081801331
3810.0,-762.4734291003091,-5305.037690671099,4508.995972704776,820.4268884968261,-4642.13886137368,5178.653002911911,1842.1315944955832
3815.0,-730.1441162164161,-5295.258202858319,4525.762971458255,852.6116660611625,-4625.169748447641,5188.58151810895,1842.1353991636286
3820.0,-697.7936267903659,-5285.325135407426,4542.398708425947,884.771703867549,-4608.066429560091,5198.359479138485,1842.1392219808442
3825.0,-665.4228988209647,-5275.238774363167,4558.902699358858,916.9060683680038,-4590.829399018979,5207.986600057108,1842.14306274241
3830.0,-633.0328709181242,-5264.999410216602,4575.274463809786,949.0138267310724,-4573.459155022036,5217.462599284599,1842.1469212421443
3835.0,-600.6244822758015,-5254.607337896947,4591.513525147387,981.0940468688316,-4555.956199642608,5226.787199612318,1842.1507972725033
3840.0,-568.198672644929,-5244.062856763323,4607.619410570141,1013.145797463894,-4538.321038815365,5235.960128211488,1842.1546906246194
3845.0,-535.7563823063209,-5233.366270596339,4623.5916511202,1045.1681479963793,-4520.554182321893,5244.981116641338,1842.1586010883088
3850.0,-503.29855204355493,-5222.517887589565,4639.429781697142,1077.1601687708674,-4502.656143776198,5253.849900857132,1842.1625284520792
3855.0,-470.82612311584944,-5211.5180203408845,4655.133341071595,1109.120930943338,-4484.6274406100665,5262.566221218058,1842.16647250316
3860.0,-438.34003723091956,-5200.3669858437,4670.70187189877,1141.049506548089,-4466.468594058335,5271.129822495015,1842.1704330275243
3865.0,-405.841236517812,-5189.065105478034,4686.134920731872,1172.9449685246097,-4448.180129144044,5279.540453878243,1842.1744098098848
3870.0,-373.33066349972,-5177.612705001476,4701.432038035415,1204.8063907444814,-4429.762574663473,5287.797868984859,1842.1784026337311
3875.0,-340.8092610668159,-5166.010114540038,4716.592778198401,1236.6328480381883,-4411.216463171078,5295.901825866234,1842.1824112813424
3880.0,-308.2779724490248,-5154.257668578849,4731.616699547417,1268.4234162219686,-4392.54233096431,5303.852087015274,1842.1864355338084
3885.0,-275.7377411888244,-5142.355705952752,4746.503364359599,1300.177172124585,-4373.740718068325,5311.64841937355,1842.1904751710422
3890.0,-243.18951111398238,-5130.30456983674,4761.252338875505,1331.8931936141266,-4354.812168220582,5319.290594338317,1842.1945299717916
3895.0,-210.63422631036792,-5118.104607736313,4775.86319331184,1363.570559624719,-4335.757228855346,5326.778387769392,1842.1985997136828
3900.0,-178.0728310946601,-5105.75617147767,4790.335501874113,1395.208350183252,-4316.576451088068,5334.111579995913,1842.2026841732045
3905.0,-145.50626998710598,-5093.259617197797,4804.668842769144,1426.8056464360843,-4297.2703896996545,5341.289955822972,1842.2067831257662
3910.0,-112.93548768423624,-5080.615305334416,4818.862798217487,1458.3615306756772,-4277.839603120649,5348.31330453811,1842.2108963456722
3915.0,-80.36142903160963,-5067.823600615825,4832.916954465703,1489.8750863672365,-4258.284653415289,5355.181419917695,1842.2150236061798
3920.0,-47.78503899650907,-5054.884872050601,4846.830901798564,1521.3453981753141,-4238.606106265449,5361.894100233155,1842.219164679501
3925.0,-15.20726264065637,-5041.799492917187,4860.604234551104,1552.7715519903636,-4218.804530954512,5368.451148257107,1842.2233193368158
3930.0,17.370954907087143,-5028.567840753347,4874.236551120575,1584.1526349552896,-4198.880500351095,5374.852371269333,1842.2274873483032
3935.0,49.94866847801211,-5015.190297345508,4887.727453978279,1615.4877354919363,-4178.834590892693,5381.09758106264,1842.2316684831612
3940.0,82.52493289088638,-5001.667248717962,4901.076549681289,1646.7759433275633,-4158.6673825692105,5387.186593948581,1842.23586250961
3945.0,115.09880297925139,-4987.99908512197,4914.283448884057,1678.0163495212826,-4138.379458906392,5393.119230763064,1842.24006919493
3950.0,147.66933361873578,-4974.18620102472,4927.347766349893,1709.2080464904468,-4117.971406949139,5398.8953168718035,1842.2442883054741
3955.0,180.23557975438797,-4960.228995098169,4940.269120962347,1740.3501280370263,-4097.443817244741,5404.514682175677,1842.2485196066768
3960.0,212.79659642795846,-4946.127870207776,4953.047135736445,1771.4416893739244,-4076.797283825984,5409.977161115916,1842.2527628631021
3965.0,245.35143880525067,-4931.88323340109,4965.681437829841,1802.4818271512722,-4056.0324041941667,5415.282592679187,1842.257017838432
3970.0,277.89916220341746,-4917.49549589624,4978.171658553832,1833.4696394826751,-4035.1497793020176,5420.430820402542,1842.261284295502
3975.0,310.43882211827855,-4902.965073070283,4990.517433384244,1864.4042259714329,-4014.1500135364954,5425.421692378229,1842.2655619963302
3980.0,342.96947425164285,-4888.292384447446,5002.718401972235,1895.2846877366987,-3993.0337147015143,5430.255061258382,1842.2698507021084
3985.0,375.49017453860716,-4873.477853687243,5014.774208154942,1926.110127439622,-3971.801494000534,5434.9307842595645,1842.2741501732523
3990.0,407.9999791748697,-4858.521908572463,5026.684499966028,1956.8796493094374,-3950.4539660190803,5439.448723167206,1842.27846016941
3995.0,440.4979446440293,-4843.424980997057,5038.448929646107,1987.592359169504,-3928.991748707146,5443.808744339874,1842.2827804494784
4000.0,472.9831277448845,-4828.187506953883,5050.067153653046,2018.2473644633228,-3907.415463361505,5448.01071871345,1842.2871107716314
4005.0,505.4545856187327,-4812.809926522345,5061.538832672156,2048.8437742804917,-3885.7257346079186,5452.054521805152,1842.291450893329
4010.0,537.9113757766336,-4797.292683855918,5072.86363162624,2079.3806993826206,-3863.9231903832474,5455.94003371742,1842.2958005713556
4015.0,570.3525561267136,-4781.636227169533,5084.041219685555,2109.857252229217,-3842.008461917463,5459.667139141695,1842.3001595618266
4020.0,602.777185001419,-4765.841008726871,5095.07127027762,2140.272547003494,-3819.982183715568,5463.235727362036,1842.3045276202079
4025.0,635.1843211847798,-4749.907484827512,5105.953461096918,2170.6256996381635,-3797.8449935394146,5466.645692258631,1842.3089045013437
4030.0,667.5730239396605,-4733.83611579399,5116.6874741144775,2200.9158278411705,-3775.5975323894163,5469.896932311155,1842.3132899594843
4035.0,699.9423530350034,-4717.627365958709,5127.272995587328,2231.142051121365,-3753.2404444861913,5472.989350602005,1842.317683748283
4040.0,732.291368773052,-4701.281703650766,5137.709716067836,2261.3034908141567,-3730.7743772520803,5475.922854819408,1842.3220856208495
4045.0,764.6191320165753,-4684.79960118263,5147.997330412908,2291.399270107081,-3708.199981292588,5478.697357260378,1842.3264953297382
4050.0,796.9247042160608,-4668.181534836731,5158.135537793089,2321.4285140653446,-3685.5179103777286,5481.31277483356,1842.3309126269899
4055.0,829.2071474369268,-4651.427984851905,5168.124041701526,2351.390349657329,-3662.728821423254,5483.769029061932,1842.3353372641538
4060.0,861.4655243866697,-4634.53943540976,5177.962549962806,2381.283905779984,-3639.833374471839,5486.06604608537,1842.3397689922929
4065.0,893.6988984420456,-4617.516374620883,5187.6507747416745,2411.108313284244,-3616.8322326741168,5488.203756663086,1842.344207562021
4070.0,925.9063336762053,-4600.359294510973,5197.188432551632,2440.8627050003306,-3593.726062269663,5490.1820961759295,1842.348652723511
4075.0,958.0868948858265,-4583.068691006832,5206.575244263404,2470.5462157630477,-3570.515532567859,5492.001004628556,1842.3531042265352
4080.0,990.2396476182241,-4565.6450639222485,5215.810935113282,2500.157982436983,-3547.201315928693,5493.660426651469,1842.3575618204634
4085.0,1022.3636581984455,-4548.08891694378,5224.895234711351,2529.697143941676,-3523.7840877434464,5495.160311502912,1842.3620252542955
4090.0,1054.4579937563344,-4530.400757616397,5233.827877049578,2559.1628412767313,-3500.264526415295,5496.500613070642,1842.3664942766902
4095.0,1086.5217222535932,-4512.581097329044,5242.608600509783,2588.5542175468568,-3476.6433133398364,5497.681289873564,1842.3709686359718
4100.0,1118.5539125108137,-4494.630451300059,5251.2371478714895,2617.8704179868646,-3452.921132885503,5498.702305063228,1842.375448080159
4105.0,1150.5536342344824,-4476.549338562505,5259.713266319632,2647.1105899866,-3429.098672373903,5499.563626425194,1842.3799323569935
4110.0,1182.519958043981,-4458.338281949372,5268.036707452157,2676.2738831158185,-3405.1766220600766,5500.2652263802765,1842.3844212139454
4115.0,1214.451955498542,-4439.997808078672,5276.207227287487,2705.359449148994,-3381.1556751126495,5500.807081985621,1842.388914398242
4120.0,1246.3486991241934,-4421.5284473384345,5284.224586271851,2734.3664420900805,-3357.0365275939093,5501.189174935689,1842.3934116568985
4125.0,1278.2092624406778,-4402.930733871576,5292.088549286513,2763.2940181972,-3332.819878439795,5501.411491563074,1842.3979127367313
4130.0,1310.032719988348,-4384.205205560664,5299.798885654841,2792.1413360072693,-3308.5064294398003,5501.474022839202,1842.4024173843716
4135.0,1341.818147355025,-4365.352404012573,5307.355369149274,2820.9075563605716,-3284.096885216787,5501.37676437489,1842.4069253463024
4140.0,1373.564621202846,-4346.372874543034,5314.75777799815,2849.5918424252654,-3259.5919532067164,5501.119716420774,1842.411436368878
4145.0,1405.2712192950664,-4327.26716616107,5322.005894892405,2878.1933597218026,-3234.9923436383087,5500.702883867599,1842.4159501983281
4150.0,1436.9370205228593,-4308.035831553317,5329.099506992153,2906.711276147327,-3210.298769512592,5500.126276246379,1842.4204665807963
4155.0,1468.5611049320496,-4288.679427068256,5336.038405933128,2935.1447619999676,-3185.5119465823923,5499.389907728415,1842.4249852623611
4160.0,1500.1425537498494,-4269.198512700315,5342.822387832999,2963.492990003088,-3160.6325933317285,5498.493797125189,1842.4295059890571
4165.0,1531.680449411549,-4249.593652073882,5349.451253297565,2991.755135329452,-3135.6614309551364,5497.437967888111,1842.4340285068852
4170.0,1563.1738755871813,-4229.865412427197,5355.924807426811,3019.9303756253394,-3110.5991833368967,5496.222448108147,1842.438552561847
4175.0,1594.6219172081499,-4210.014364596142,5362.242859820838,3048.0178910345767,-3085.446577030193,5494.847270515289,1842.4430778999558
4180.0,1626.0236604938189,-4190.041082997936,5368.40522458567,3076.0168642225135,-3060.204341236184,5493.312472477918,1842.447604267278
4185.0,1657.378192978085,-4169.9461456147055,5374.411720338916,3103.9264803999067,-3034.873207783007,5491.61809600201,1842.4521314099227
4190.0,1688.6846035358974,-4149.730133976964,5380.26217021532,3131.745927346766,-3009.453911104681,5489.764187730223,1842.456659074099
4195.0,1719.9419824097565,-4129.393633146977,5385.956401872169,3159.4743954360965,-2983.9471882199546,5487.7507989408305,1842.4611870061099
4200.0,1751.149421236166,-4108.937231702036,5391.494247494581,3187.1110776575883,-2958.353778711066,5485.577985546548,1842.4657149523869
4205.0,1782.3060130720542,-4088.361521717611,5396.875543800647,3214.6551696412234,-2932.6744247024176,5483.245808093193,1842.4702426595063
4210.0,1813.4108524211558,-4067.667098750419,5402.100132046467,3242.105869680818,-2906.90987083919,5480.754331758236,1842.4747698742165
4215.0,1844.4630352603401,-4046.8545618213766,5407.167858031017,3269.4623787574765,-2881.0608642658726,5478.103626349201,1842.4792963434609
4220.0,1875.4616590659564,-4025.9245133984386,5412.078572100941,3296.723900562998,-2855.128154604707,5475.293766301943,1842.4838218143805
4225.0,1906.4058228400445,-4004.8775593793744,5416.832129155148,3323.889641523164,-2829.1124939340816,5472.324830678774,1842.4883460343628
4230.0,1937.2946271365925,-3983.7143090744044,5421.428388649334,3350.95881082099,-2803.0146367668317,5469.19690316648,1842.492868751046
4235.0,1968.1271740877066,-3962.4353751887456,5425.867214600332,3377.930620419877,-2776.83534002847,5465.910072074173,1842.4973897123386
4240.0,1998.902567429751,-3941.0413738050706,5430.148475590356,3404.804285086699,-2750.5753630353465,5462.464430331034,1842.5019086664577
4245.0,2029.6199125294454,-3919.5329243658475,5434.272044771103,3431.5790224147977,-2724.2354674727376,5458.860075483907,1842.5064253619305
4250.0,2060.2783164099146,-3897.9106496555924,5438.237799867719,3458.254052846905,-2697.8164173728624,5455.0971096947615,1842.510939547623
4255.0,2090.876887776701,-3876.1751757830184,5442.045623182652,3484.8285996980007,-2671.3189790928172,5451.175639738027,1842.5154509727727
4260.0,2121.414737043719,-3854.3271321630873,5445.695401599339,3511.30188917805,-2644.7439212924646,5447.095776997776,1842.5199593869866
4265.0,2151.890976359173,-3832.367151498962,5449.187026585798,3537.6731504147087,-2618.0920149122235,5442.857637464797,1842.5244645402881
4270.0,2182.3047196314333,-3810.295869763864,5452.520394198067,3563.941615475906,-2591.364033150814,5438.461341733514,1842.528966183114
4275.0,2212.6550825548484,-3788.1139261828293,5455.695405083508,3590.106519392368,-2564.5607514429175,5433.907014998774,1842.5334640663516
4280.0,2242.941182635521,-3765.8219632143737,5458.711964483996,3616.1671001800537,-2537.6829474367737,5429.19478705251,1842.5379579413602
4285.0,2273.1621392170355,-3743.4206265320527,5461.5699822389515,3642.1225988624924,-2510.73140097172,5424.324792280263,1842.5424475599718
4290.0,2303.3170735061212,-3720.910565005941,5464.2693727882615,3667.9722594930645,-2483.706894055646,5419.297169657568,1842.5469326745445
4295.0,2333.4051085982874,-3698.292430683999,5466.810055175054,3693.71532917717,-2456.6102108423925,5414.112062746205,1842.5514130379593
4300.0,2363.425369503392,-3675.566878773358,5469.191953048352,3719.351058094322,-2429.442137609092,5408.769619690329,1842.5558884036393
4305.0,2393.3769831711475,-3652.7345676215064,5471.414994665569,3744.878699520157,-2402.203462733431,5403.2699932124515,1842.560358525591
4310.0,2423.2590785166085,-3629.7961586973834,5473.479112894912,3770.297509848352,-2374.8949766708547,5397.613340609289,1842.5648231584032
